Site,SubSite,CaptureDate,Species,IndividualID,Sex,SVLmm,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
LilyPond,1,6/1/2018,BCF,xxx4,M,24.3,A,,Y,1,1701400201,,,18ARMI1672,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,6/1/2018,BCF,xxx3,M,24.7,A,,Y,1,1701400149,,,18ARMI1675,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,6/1/2018,BCF,xxx7,M,28.5,A,,Y,1,1701400205,,,18ARMI1673,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,6/1/2018,BCF,xx10,M,28.9,A,,N,,,,,18ARMI1669,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,6/1/2018,BCF,xxx6,M,29,A,,Y,1,1701400204,,,18ARMI1670,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,6/1/2018,BCF,xxx9,M,29.3,A,,Y,1,1701400198,,,18ARMI1668,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,6/1/2018,BCF,xxx5,M,29.3,A,,Y,1,1701400202,,,18ARMI1674,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,6/1/2018,BCF,xxx8,M,31,A,,Y,1,1701400197,,,18ARMI1671,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,6/1/2018,BCF,xxx2,M,,A,,Y,1,1701400148,,,18ARMI1667,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,6/1/2018,BCF,xxx1,M,,A,,Y,1,1701400171,,,18ARMI1666,Collected for whole body mercury (euthanized),0,0,,1
LilyPond,1,5/28/2018,BCF,3515,M,22.9,A,0.75,Y,0,1701400014,pos,15406.8999025633,18ARMI0993,,0,0,,
LilyPond,1,5/28/2018,BCF,3525,M,24.4,A,0.75,Y,0,1701400001,pos,89.8103499317021,18ARMI1337,,0,0,,
LilyPond,1,5/28/2018,BCF,3521,M,24,A,1,Y,0,1701400005,pos,19.5567282964569,18ARMI1025,,0,0,,
LilyPond,1,5/28/2018,BCF,3524,M,25,A,1,Y,0,1701400019,pos,708.013262538076,18ARMI1010,,0,0,,
LilyPond,1,5/28/2018,BCF,3505,M,26.1,A,1,Y,0,1701400018,pos,513.280889951392,18ARMI0981,,0,0,,
LilyPond,1,5/28/2018,BCF,3522,M,27.5,A,1,Y,0,1701400008,pos,479.469008281513,18ARMI1006,,0,0,,
LilyPond,1,5/28/2018,BCF,3530,M,28.1,A,1,Y,0,1701400015,neg,0,18ARMI0998,,0,0,,
LilyPond,1,5/28/2018,BCF,3523,M,29.2,A,1.5,Y,0,1701400004,neg,0,18ARMI1126,,0,0,,
LilyPond,1,5/28/2018,BCF,3512,M,29.5,A,1.5,Y,0,1701400016,neg,0,,,0,0,,
LilyPond,1,5/28/2018,BCF,3520,M,30.3,A,1.5,Y,0,1701400013,neg,0,18ARMI0995,,0,0,,
LilyPond,1,5/28/2018,BCF,3514,M,30.5,A,1.5,Y,0,1701400017,pos,200.01492566509,18ARMI1014,,0,0,,
LilyPond,1,5/28/2018,BCF,3504,M,31.8,A,2,Y,0,1701400006,neg,0,18ARMIxxxx,can't read no. on copied datasheet. NWCH has orignals so could probably find,0,0,,
LilyPond,1,5/28/2018,BCF,3513,M,33.7,A,2.5,Y,0,1701400009,neg,0,18ARMI1133,,0,0,,
LilyPond,1,5/28/2018,BCF,3242,M,,A,,Y,0,1701400002,neg,0,,,0,0,,
LilyPond,1,5/28/2018,BCF,313,M,,A,,Y,0,1701400003,neg,0,,,0,0,,
LilyPond,1,5/28/2018,BCF,2854,M,,A,,Y,0,1701400007,neg,0,,,0,0,,
LilyPond,1,5/28/2018,BCF,3510,M,,A,,Y,0,1701400010,neg,0,18ARMI0981,,0,0,,
LilyPond,1,5/28/2018,BCF,3220,M,,A,,Y,0,1701400011,neg,0,,,0,0,,
LilyPond,1,5/28/2018,BCF,3511,M,,A,,Y,0,1701400012,neg,0,18ARMI0997,,0,0,,
LilyPond,1,5/28/2018,BCF,2615,M,,A,,Y,0,1701400020,neg,0,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2611,M,,A,,Y,0,1701400021,neg,0,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2613,M,,A,,Y,0,1701400022,neg,0,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2612,M,,A,,Y,0,1701400023,neg,0,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2614m,M,,A,,Y,0,1701400024,neg,0,18ARMI0991,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2614f,F,,A,,Y,0,1701400025,pos,410.753149117253,18ARMI1131,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2454,M,,A,,Y,0,1701400026,neg,0,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2452,M,,A,,Y,0,1701400027,neg,0,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2605,M,,A,,Y,0,1701400028,neg,0,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2610,M,,A,,Y,0,1701400029,neg,0,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2615,M,,A,,Y,0,1701400030,neg,0,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2040,M,,A,,Y,0,1701400031,neg,0,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,1840,M,,A,,Y,0,1701400032,neg,0,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,1825,M,,A,,Y,0,1701400033,neg,0,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2620,M,,A,,Y,0,1701400034,pos,186966.499104429,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2044,M,,A,,Y,0,1701400035,neg,0,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2051,M,,A,,Y,0,1701400036,neg,0,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2050,M,,A,,Y,0,1701400037,neg,0,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2623,M,,A,,Y,0,1701400038,pos,142.747779007793,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2622,M,,A,,Y,0,1701400039,neg,0,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2620,M,,A,,Y,0,1701400040,pos,5285.43521277569,,,0,0,,
MatthewsPond,1,5/29/2019,BCF,2420,M,,A,,Y,0,1701400041,neg,0,,,0,0,,
MatthewsPond,1,5/29/2019,BCF,2633m,M,,A,,Y,0,1701400042,pos,93.877788233652,18ARMI1019,,0,0,,
MatthewsPond,1,5/29/2019,BCF,2635f,F,,A,,Y,0,1701400043,pos,263.225803573175,18ARMI1018,"only 3 toes in vial, dropped one",0,0,,
MatthewsPond,1,5/29/2019,BCF,2634f,F,,A,,Y,0,1701400044,neg,0,18ARMI1338,"only no. 4 toe, other 3 toes from this animal in 18ARMI1028 vial",0,0,,
MatthewsPond,1,5/29/2019,BCF,2634m,M,,A,,Y,0,1701400045,neg,0,18ARMI1002,"only no. 4 toe, other 3 toes from this animal in 18ARMI1343 vial",0,0,,
LilyPond,1,6/1/2018,BCF,3543,M,,A,,Y,1,1701400146,,,18ARMI1011,Missing,0,0,,
LilyPond,1,6/1/2018,BCF,2830,M,,A,,Y,1,1701400147,,,,Missing. All “missing swabs” converted to N and swab ID removed as per other data sets,0,0,,
LilyPond,1,6/1/2018,BCF,3434,M,,A,,Y,1,1701400150,,,18ARMI0982,Missing,0,0,,
LilyPond,1,6/1/2018,BCF,3425,M,,A,,Y,1,1701400196,,,,Missing,0,0,,
LilyPond,1,6/1/2018,BCF,3501,M,,A,,Y,1,1701400199,,,,Missing,0,0,,
LilyPond,1,6/1/2018,BCF,3503,M,,A,,Y,1,1701400203,,,,Missing,0,0,,
MatthewsPond,1,5/21/2018,BCF,1932,M,,A,,Y,0,1800700126,pos,51.7142816367384,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2013,M,,A,,Y,0,1800700127,pos,210.79010111125,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2035,M,,A,,Y,0,1800700128,pos,804.235445526334,18ARMI1150,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2032f,F,,A,,Y,0,1800700129,pos,178622.204291782,18ARMI1341,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2034,M,,A,,Y,0,1800700130,pos,1411036.62198924,18ARMI1140,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2024,M,,A,,Y,0,1800700131,pos,149.518061221169,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2044,M,,A,,Y,0,1800700132,pos,1227906.77097003,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2042,M,,A,,Y,0,1800700134,pos,1973.07454728371,18ARMI1122,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2043,M,,A,,Y,0,1800700135,pos,98.0625910092406,18ARMI1007,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2045,M,,A,,Y,0,1800700136,neg,0,18ARMI1004,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2051,M,,A,,Y,0,1800700137,neg,0,18ARMI0973,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2052,M,,A,,Y,0,1800700138,pos,858021.236417154,18ARMI1000,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2053,M,,A,,Y,0,1800700139,neg,0,18ARMI1145,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2054,M,,A,,Y,0,1800700140,pos,15984.399319393,18ARMI0996,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2041,M,,A,,Y,0,1800700141,neg,0,18ARMI0983,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2032m,M,,A,,Y,0,1800700142,pos,5842.3120390705,18ARMI1015,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2033,M,,A,,Y,0,1800700143,pos,134.806220880978,18ARMI1037,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2050,M,,A,,Y,0,1800700144,pos,627.565457844819,18ARMI1008,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2040,M,,A,,Y,0,1800700145,pos,19.5167889355622,18ARMI0994,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2442,M,,A,,Y,0,1800700151,pos,314.249287829883,18ARMI0975,,0,0,,
MatthewsPond,1,5/23/2018,BCF,1932,M,,A,,Y,0,1800700152,pos,79.3349037485523,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2441,M,,A,,Y,0,1800700153,neg,0,18ARMI0999,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2440,M,,A,,Y,0,1800700154,pos,164.709225297004,18ARMI1024,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2055,M,,A,,Y,0,1800700156,pos,99.3404972115441,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2434,F,,A,,Y,0,1800700156,pos,99.3404972115441,18ARMI1147,,0,0,,
MatthewsPond,1,5/23/2018,BCF,1931,M,,A,,Y,0,1800700157,neg,0,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2424,M,,A,,Y,0,1800700159,pos,98.8004141350448,18ARMI0989,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2414,M,,A,,Y,0,1800700160,neg,0,18ARMI1134,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2405,M,,A,,Y,0,1800700161,neg,0,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2454,M,,A,,Y,0,1800700162,pos,260.726528711824,18ARMI1026,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2445,M,,A,,Y,0,1800700163,pos,128.614428211709,18ARMI1035,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2443,M,,A,,Y,0,1800700164,pos,141.296100607759,18ARMI1135,,0,0,,
MatthewsPond,1,5/23/2018,BCF,1920,M,,A,,Y,0,1800700165,neg,0,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2412,M,,A,,Y,0,1800700168,pos,127.046490138433,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2411,M,,A,,Y,0,1800700169,neg,0,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2410,M,,A,,Y,0,1800700170,neg,0,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2455m,M,,A,,Y,0,1800700172,pos,165271.379548738,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2453,M,,A,,Y,0,1800700173,neg,0,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,1902,M,,A,,Y,0,1800700174,pos,30579.9295319991,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2452,M,,A,,Y,0,1800700175,pos,568909.089686393,,,0,0,,
LilyPond,1,6/1/2019,BCF,3634,M,,A,,Y,0,1800700206,neg,0,18ARMI1336,"only no. 4 toe, other 3 toes from this animal in 18ARMI0992 vial",0,0,,
LilyPond,1,6/1/2019,BCF,3640f,F,,A,,Y,0,1800700207,neg,0,18ARMI1137,"only no. 40 toe, other 3 toes in 18ARMI0979 vial",0,0,,
LilyPond,1,6/1/2019,BCF,3660,M,,A,,Y,0,1800700208,neg,0,18ARMI1038,"only no. 40 toe, other 3 toes in 18ARMI0986 vial",0,0,,
LilyPond,1,6/1/2019,BCF,3631,M,,A,,Y,0,1800700209,pos,145.696032741738,18ARMI0977,,0,0,,
LilyPond,1,6/1/2019,BCF,3640m,M,,A,,Y,0,1800700210,neg,0,18ARMI1332,"only no. 40 toe, other 3 toes in 18ARMI1146 vial",0,0,,
LilyPond,1,6/1/2019,BCF,3644,M,,A,,Y,0,1800700211,neg,0,18ARMI1127,"only no. 40  and no. 4 toes, other 2 toes in 18ARMI0971 vial",0,0,,
LilyPond,1,6/1/2019,BCF,3624,M,,A,,Y,0,1800700212,pos,13.6191222152784,18ARMI1142,"only no. 4 toe, other 3 toes from this animal in 18ARMI1001 vial",0,0,,
LilyPond,1,6/1/2019,BCF,3623,M,,A,,Y,0,1800700213,neg,0,18ARMI1132,,0,0,,
LilyPond,1,6/1/2019,BCF,3642,M,,A,,Y,0,1800700214,neg,0,18ARMI0987,"only no. 40 toe, other 3 toes in 18ARMI1335 vial",0,0,,
LilyPond,1,6/1/2019,BCF,3535,M,,A,,Y,0,1800700215,neg,0,18ARMI1346,,0,0,,
LilyPond,1,6/1/2019,BCF,3622,M,,A,,Y,0,1800700216,neg,0,18ARMI1032,,0,0,,
LilyPond,1,6/1/2019,BCF,3633,M,,A,,Y,0,1800700217,neg,0,18ARMI1009,,0,0,,
LilyPond,1,6/1/2019,BCF,3525,M,,A,,Y,0,1800700218,pos,93749.93125731,18ARMI1346,,0,0,,
LilyPond,1,6/1/2019,BCF,3643,M,,A,,Y,0,1800700219,neg,0,18ARMI1121,"only no. 40 toe, other 3 toes in 18ARMI1342 vial",0,0,,
LilyPond,1,6/1/2019,BCF,3630,M,,A,,Y,0,1800700220,neg,0,18ARMI1003,,0,0,,
LilyPond,1,6/3/2019,BCF,3655,M,,A,,Y,0,1800700226,neg,0,19ARMI2294,,0,0,,
LilyPond,1,6/3/2019,BCF,303,M,,A,,Y,0,1800700227,neg,0,19ARMI2200,,0,0,,
LilyPond,1,6/3/2019,BCF,304,M,,A,,Y,0,1800700228,pos,446.969767974624,19ARMI2295,"only no. 4 toe, other 3 toes in 18ARMI2276 vial",0,0,,
LilyPond,1,6/1/2019,BCF,3635,M,,A,,Y,0,1800700229,neg,0,18ARMI1144,,0,0,,
LilyPond,1,6/1/2019,BCF,3632,M,,A,,Y,0,1800700230,pos,38.6582106413282,18ARMI1345,,0,0,,
LilyPond,1,6/3/2019,BCF,311,M,,A,,Y,0,1800700231,neg,0,19ARMI2170,,0,0,,
LilyPond,1,6/3/2019,BCF,312,M,,A,,Y,0,1800700232,neg,0,19ARMI2216,,0,0,,
LilyPond,1,6/3/2019,BCF,1650,M,,A,,Y,1,1800700233,,,,,0,0,,
LilyPond,1,6/3/2019,BCF,1601,M,,A,,Y,0,1800700234,neg,0,19ARMI2329,,0,0,,
LilyPond,1,6/3/2019,BCF,305,M,,A,,Y,0,1800700235,neg,0,19ARMI2331,,0,0,,
LilyPond,1,6/6/2019,BCF,2802,M,,A,,Y,0,1800700237,neg,0,,,0,0,,
LilyPond,1,6/6/2019,BCF,3203,M,,A,,Y,0,1800700238,neg,0,,,0,0,,
LilyPond,1,6/6/2019,BCF,344,M,,A,,Y,0,1800700239,neg,0,19ARMI2259,"only no. 40 toe, other toes in 18ARMI2204 vial",0,0,,
LilyPond,1,6/6/2019,BCF,343,M,,A,,Y,0,1800700240,neg,0,19ARMI2227,"only no. 40 toe, other toes in 18ARMI2249 vial",0,0,,
LilyPond,1,6/6/2019,BCF,342,M,,A,,Y,0,1800700241,neg,0,19ARMI2303,"only no. 4 toe, other toes in 18ARMI2214 vial",0,0,,
LilyPond,1,6/6/2019,BCF,340m,M,,A,,Y,0,1800700242,neg,0,19ARMI2197,"swab is for amplexed pair 340m and 340f, hg-only no. 4 toe, other 3 toes in 18ARMI2245",0,0,,
LilyPond,1,6/6/2019,BCF,335,M,,A,,Y,0,1800700243,neg,0,19ARMI2316,,0,0,,
LilyPond,1,6/6/2019,BCF,334,M,,A,,Y,0,1800700244,neg,0,19ARMI2323,"only no. 4 toe, other 3 toes in 18ARMI2309 vial",0,0,,
LilyPond,1,6/6/2019,BCF,333,M,,A,,Y,0,1800700245,neg,0,19ARMI2326,,0,0,,
LilyPond,1,6/3/2019,BCF,310,M,,A,,Y,0,1800700246,neg,0,19ARMI2344,,0,0,,
LilyPond,1,6/3/2019,BCF,301m,M,,A,,Y,0,1800700247,neg,0,19ARMI2237,,0,0,,
LilyPond,1,6/3/2019,BCF,313,M,,A,,Y,0,1800700248,pos,554.744349773687,19ARMI2187,,0,0,,
LilyPond,1,6/3/2019,BCF,3545,M,,A,,Y,0,1800700249,neg,0,,,0,0,,
LilyPond,1,6/3/2019,BCF,302,M,,A,,Y,0,1800700250,neg,0,19ARMI2233,,0,0,,
MatthewsPond,1,5/29/2019,BCF,2454,M,,A,,Y,0,1800700374,pos,201.382561494874,,,0,0,,
MatthewsPond,1,5/29/2019,BCF,2633f,F,,A,,Y,0,1800700375,pos,1287.8983369398,18ARMI1023,,0,0,,
MatthewsPond,1,5/29/2019,BCF,2631,M,,A,,Y,0,1800700376,neg,0,,,0,0,,
MatthewsPond,1,5/29/2019,BCF,2635m,M,,A,,Y,0,1800700377,neg,0,18ARMI1331,,0,0,,
LilyPond,1,5/25/2021,BCF,350f,F,,A,,Y,0,2002200014,neg,0,19ARMI2945,,0,0,,
LilyPond,1,5/25/2021,BCF,351,M,,A,,Y,0,2002200015,neg,0,19ARMI2244,,0,0,,
LilyPond,1,5/25/2021,BCF,350m,M,,A,,Y,0,2002200016,neg,0,19ARMI2181,,0,0,,
LilyPond,1,5/25/2021,BCF,3652,M,,A,,Y,0,2002200017,neg,0,,,0,0,,
LilyPond,1,5/25/2021,BCF,345,M,,A,,Y,0,2002200018,neg,0,19ARMI2234,,0,0,,
LilyPond,1,5/25/2021,BCF,24f,F,,A,,Y,0,2002200019,pos,1582.18454261503,,,0,0,,
LilyPond,1,5/25/2021,BCF,344,M,,A,,Y,0,2002200020,pos,4104.7334091945,21ARMI1315,,0,0,,
LilyPond,1,5/25/2021,BCF,343m,M,,A,,Y,0,2002200021,neg,0,19ARMI2078,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2655,M,,A,,Y,0,2002200148,neg,0,,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2822f,F,,A,,Y,0,2002200149,neg,0,19ARMI2748,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2821,M,,A,,Y,0,2002200150,neg,0,19ARMI2116,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2820,M,,A,,Y,0,2002200151,neg,0,19ARMI2860,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2815f,F,,A,,Y,0,2002200152,neg,0,21ARMI1301,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2815m,M,,A,,Y,0,2002200153,neg,0,21ARMI1310,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2823,M,,A,,Y,0,2002200155,pos,922.29162470994,19ARMI2192,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2824,M,,A,,Y,0,2002200156,pos,1402.40927595307,21ARMI2140,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2825,M,,A,,Y,0,2002200157,neg,0,,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2641,M,,A,,Y,0,2002200158,neg,0,,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2830m,M,,A,,Y,0,2002200159,neg,0,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2654,M,,A,,Y,0,2002200160,neg,0,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2833,F,,A,,Y,0,2002200161,neg,0,19ARMI2267,,0,0,,
