Site,SubSite,CaptureDate,Species,IndividualID,Sex,SVLmm,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
LilyPond,1,5/30/2020,BCF,3501,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/30/2020,BCF,3505,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/30/2020,BCF,3544,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/30/2020,BCF,3604,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/30/2020,BCF,3631,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/30/2020,BCF,200+300,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/30/2020,BCF,40-50fused,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/25/2021,BCF,300,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/25/2021,BCF,355,M,,A,,N,,,,,19ARMI2347,,0,0,,
LilyPond,1,5/25/2021,BCF,401,M,,A,,N,,,,,19ARMI2179,,0,0,,
LilyPond,1,5/25/2021,BCF,402,M,,A,,N,,,,,19ARMI2261,,0,0,,
LilyPond,1,5/25/2021,BCF,403,M,,A,,N,,,,,19ARMI2066,,0,0,,
LilyPond,1,5/27/2021,BCF,404f,F,,A,,N,,,,,21ARMI1309,,0,0,,
LilyPond,1,5/27/2021,BCF,405f,F,,A,,N,,,,,19ARMI2321,,0,0,,
LilyPond,1,5/27/2021,BCF,420f,F,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,55,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,212,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,300,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,345,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,401,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,402,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,403,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,412,M,,A,,N,,,,,19ARMI2780,,0,0,,
LilyPond,1,5/27/2021,BCF,413,M,,A,,N,,,,,21ARMI1318,,0,0,,
LilyPond,1,5/27/2021,BCF,414,M,,A,,N,,,,,19ARMI2184,,0,0,,
LilyPond,1,5/27/2021,BCF,415,M,,A,,N,,,,,19ARMI2242,,0,0,,
LilyPond,1,5/27/2021,BCF,421,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,422,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,423,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,424,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,425,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,430,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,431,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,432,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,3502,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,3640,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,2400-3200fused,M,,A,,N,,,,,,,0,0,,
LilyPond,1,5/27/2021,BCF,420m,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,354,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,55,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,121,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,202,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,242,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,300,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,301,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,332,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,334,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,343,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,351,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,352,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,355,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,401,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,403,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,413,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,414,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,420,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,421,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,422,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,431,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,434,M,,A,,N,,,,,19ARMI2247,,0,0,,
LilyPond,1,6/2/2021,BCF,435,M,,A,,N,,,,,19ARMI2201,,0,0,,
LilyPond,1,6/2/2021,BCF,440,M,,A,,N,,,,,19ARMI2058,,0,0,,
LilyPond,1,6/2/2021,BCF,441,M,,A,,N,,,,,19ARMI2262,,0,0,,
LilyPond,1,6/2/2021,BCF,442,M,,A,,N,,,,,19ARMI2275,,0,0,,
LilyPond,1,6/2/2021,BCF,443,M,,A,,N,,,,,19ARMI2283,,0,0,,
LilyPond,1,6/2/2021,BCF,444,M,,A,,N,,,,,19ARMI2297,,0,0,,
LilyPond,1,6/2/2021,BCF,445,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,450,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,451,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,452,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,453,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,454,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,455,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1600,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1601,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1602,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1603,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1604,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1605,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1610,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1611,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1612,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1613,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1614,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1615,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1620,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1621,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1622,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,1623,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,3222,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,3612,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,3614,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,3640,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,40-50toesfused,M,,A,,N,,,,,,,0,0,,
LilyPond,1,6/2/2021,BCF,notoesrear,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,1951,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2014,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2400,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2401,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2402,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2403,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2018,BCF,2404,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2033,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2400,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2413,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2415,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2420,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2421,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2422,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2425,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2430,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2431,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2432,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2433,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2435,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2444,M,,A,,N,,,,,18ARMI1039,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2450,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2451,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,5401,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2423br,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2018,BCF,2423gr,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2603,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2455f,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,1825,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,1914,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,1930,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2003,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2402,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2405,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2430,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2600,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2601,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2602,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/25/2018,BCF,2604,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,1833,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/24/2019,BCF,2621,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,1833,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2401,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2431,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2454,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2605,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2613,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2621,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2624,M,,A,,N,,,,,18ARMI1339,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2625,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2630,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2631,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/26/2019,BCF,2632,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2651f,F,,A,,N,,,,,18ARMI1138,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2652,F,,A,,N,,,,,18ARMI1129,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2032,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2602,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2644,M,,A,,N,,,,,18ARMI1418,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2645,M,,A,,N,,,,,18ARMI1349,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2650,M,,A,,N,,,,,19ARMI2277,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2651m,M,,A,,N,,,,,19ARMI2224,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2653,M,,A,,N,,,,,18ARMI976,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2654,M,,A,,N,,,,,18ARMI1149,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2655,M,,A,,N,,,,,18ARMI1123,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2701,M,,A,,N,,,,,18ARMI1136,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2702,M,,A,,N,,,,,19ARMI2149,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2703,M,,A,,N,,,,,18ARMI1340,,0,0,,
MatthewsPond,1,5/20/2020,BCF,2704,M,,A,,N,,,,,19ARMI2180,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2730f,F,,A,,N,,,,,19ARMI2191,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2731f,F,,A,,N,,,,,19ARMI2023,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2032,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2044,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2630,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2702,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2713,M,,A,,N,,,,,19ARMI2013,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2723,M,,A,,N,,,,,18ARMI1017,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2724,M,,A,,N,,,,,19ARMI2872,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2725,M,,A,,N,,,,,19ARMI2088,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2730m,M,,A,,N,,,,,19ARMI2100,,0,0,,
MatthewsPond,1,5/23/2020,BCF,2731m,M,,A,,N,,,,,19ARMI2070,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2800f,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,1830,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,1920,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2024,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2403,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2420,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2454,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2624,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2734,M,,A,,N,,,,,19ARMI2906,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2742,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2743,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2744,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2745,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2750,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2751,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2752,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2753,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2754,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2755,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2800m,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2801,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2802,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2803,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2804,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/28/2020,BCF,2805,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2830f,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2034,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2450,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2814,M,,A,,N,,,,,21ARMI1302,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2831,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/19/2021,BCF,2832,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2835f,F,,A,,N,,,,,19ARMI2165,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2840f,F,,A,,N,,,,,19ARMI2231,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2841,F,,A,,N,,,,,19ARMI2272,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2842,F,,A,,N,,,,,19ARMI2751,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2843f,F,,A,,N,,,,,21ARMI1312,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2032,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2443,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2454,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2641,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2644,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2714,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2814,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2835m,M,,A,,N,,,,,19ARMI2167,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2840m,M,,A,,N,,,,,19ARMI2212,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2843m,M,,A,,N,,,,,19ARMI2208,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2844,M,,A,,N,,,,,19ARMI2260,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2845,M,,A,,N,,,,,19ARMI2084,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2850,M,,A,,N,,,,,19ARMI2874,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2851,M,,A,,N,,,,,19ARMI2155,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2852,M,,A,,N,,,,,19ARMI2205,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2853,M,,A,,N,,,,,21ARMI1319,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2854,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,2855,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,3201,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,3202,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,3203,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,3204,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,3205,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,3210,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/21/2021,BCF,3211,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3212,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2640,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3213f,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3214f,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3215f,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3220f,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3230f,F,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2024,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2443,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2641,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2644,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2655,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2714,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2724,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2730,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2805,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,2820,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3203,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3205,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3210,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3212,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3213m,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3214m,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3215m,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3220m,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3221,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3222,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3223,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3224,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3225,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3230m,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,3231,M,,A,,N,,,,,,,0,0,,
MatthewsPond,1,5/23/2021,BCF,rdistalstumps,M,,A,,N,,,,,,,0,0,,